00246.pcd,15.262324,0.597592
00247.pcd,15.262324,0.597592
00248.pcd,15.262324,0.597592
00249.pcd,15.262324,0.597592
00250.pcd,15.262324,0.597592
00251.pcd,15.262324,0.597592
00252.pcd,15.262324,0.597592
00253.pcd,15.262324,0.597592
00254.pcd,15.262324,0.597592
00255.pcd,15.262324,0.597592
00256.pcd,15.262324,0.597592
00257.pcd,15.262324,0.597592
00258.pcd,15.262324,0.597592
00259.pcd,15.262324,0.597592
00260.pcd,15.262324,0.597592
00261.pcd,15.262324,0.597592
00262.pcd,15.284858,1.006705
00263.pcd,15.284858,1.006705
00264.pcd,15.284858,1.006705
00265.pcd,15.284858,1.006705
00266.pcd,15.284858,1.006705
00267.pcd,15.284858,1.006705
00268.pcd,15.284858,1.006705
00269.pcd,15.284858,1.006705
00270.pcd,15.284858,1.006705
00271.pcd,15.284858,1.006705
00272.pcd,15.287418,1.441762
00273.pcd,15.287418,1.441762
00274.pcd,15.287418,1.441762
00275.pcd,15.287418,1.441762
00276.pcd,15.287418,1.441762
00277.pcd,15.287418,1.441762
00278.pcd,15.287418,1.441762
00279.pcd,15.287418,1.441762
00280.pcd,15.289600,1.863677
00281.pcd,15.289600,1.863677
00282.pcd,15.289600,1.863677
00283.pcd,15.289600,1.863677
00284.pcd,15.289600,1.863677
00285.pcd,15.289600,1.863677
00286.pcd,15.289600,1.863677
00287.pcd,15.289600,1.863677
00288.pcd,15.295375,2.320148
00289.pcd,15.295375,2.320148
00290.pcd,15.295375,2.320148
00291.pcd,15.295375,2.320148
00292.pcd,15.295375,2.320148
00293.pcd,15.295375,2.320148
00294.pcd,15.295375,2.320148
00295.pcd,15.297357,2.730018
00296.pcd,15.297357,2.730018
00297.pcd,15.297357,2.730018
00298.pcd,15.297357,2.730018
00299.pcd,15.297357,2.730018
00300.pcd,15.297357,2.730018
00301.pcd,15.297357,2.730018
00302.pcd,15.297357,2.730018
00303.pcd,15.258376,3.208063
00304.pcd,15.258376,3.208063
00305.pcd,15.258376,3.208063
00306.pcd,15.258376,3.208063
00307.pcd,15.258376,3.208063
00308.pcd,15.258376,3.208063
00309.pcd,15.258376,3.208063
00310.pcd,15.234310,3.669574
00311.pcd,15.234310,3.669574
00312.pcd,15.234310,3.669574
00313.pcd,15.234310,3.669574
00314.pcd,15.234310,3.669574
00315.pcd,15.234310,3.669574
00316.pcd,15.231965,4.087445
00317.pcd,15.231965,4.087445
00318.pcd,15.231965,4.087445
00319.pcd,15.231965,4.087445
00320.pcd,15.231965,4.087445
00321.pcd,15.231965,4.087445
00322.pcd,15.227653,4.530101
00323.pcd,15.227653,4.530101
00324.pcd,15.227653,4.530101
00325.pcd,15.227653,4.530101
00326.pcd,15.227653,4.530101
00327.pcd,15.227653,4.530101
00328.pcd,15.227653,4.530101
00329.pcd,15.197529,4.954377
00330.pcd,15.197529,4.954377
00331.pcd,15.197529,4.954377
00332.pcd,15.197529,4.954377
00333.pcd,15.197529,4.954377
00334.pcd,15.197529,4.954377
00335.pcd,15.197529,4.954377
00336.pcd,15.197529,4.954377
00337.pcd,14.944459,5.442312
00338.pcd,14.944459,5.442312
00339.pcd,14.944459,5.442312
00340.pcd,14.944459,5.442312
00341.pcd,14.944459,5.442312
00342.pcd,14.944459,5.442312
00343.pcd,14.565305,5.718388
00344.pcd,14.565305,5.718388
00345.pcd,14.565305,5.718388
00346.pcd,14.565305,5.718388
00347.pcd,14.565305,5.718388
00348.pcd,14.565305,5.718388
00349.pcd,14.165474,5.828737
00350.pcd,14.165474,5.828737
00351.pcd,14.165474,5.828737
00352.pcd,14.165474,5.828737
00353.pcd,14.165474,5.828737
00354.pcd,14.165474,5.828737
00355.pcd,13.753109,5.816717
00356.pcd,13.753109,5.816717
00357.pcd,13.753109,5.816717
00358.pcd,13.753109,5.816717
00359.pcd,13.753109,5.816717
00360.pcd,13.753109,5.816717
00361.pcd,13.753109,5.816717
00362.pcd,13.302077,5.797145
00363.pcd,13.302077,5.797145
00364.pcd,13.302077,5.797145
00365.pcd,13.302077,5.797145
00366.pcd,13.302077,5.797145
00367.pcd,13.302077,5.797145
00368.pcd,12.867268,5.778977
00369.pcd,12.867268,5.778977
00370.pcd,12.867268,5.778977
00371.pcd,12.867268,5.778977
00372.pcd,12.867268,5.778977
00373.pcd,12.867268,5.778977
00374.pcd,12.418052,5.787964
00375.pcd,12.418052,5.787964
00376.pcd,12.418052,5.787964
00377.pcd,12.418052,5.787964
00378.pcd,12.418052,5.787964
00379.pcd,12.418052,5.787964
00380.pcd,11.985139,5.812885
00381.pcd,11.985139,5.812885
00382.pcd,11.985139,5.812885
00383.pcd,11.985139,5.812885
00384.pcd,11.985139,5.812885
00385.pcd,11.985139,5.812885
00386.pcd,11.549247,5.835793
00387.pcd,11.549247,5.835793
00388.pcd,11.549247,5.835793
00389.pcd,11.549247,5.835793
00390.pcd,11.549247,5.835793
00391.pcd,11.549247,5.835793
00392.pcd,11.134297,5.854551
00393.pcd,11.134297,5.854551
00394.pcd,11.134297,5.854551
00395.pcd,11.134297,5.854551
00396.pcd,11.134297,5.854551
00397.pcd,11.134297,5.854551
00398.pcd,10.695498,5.868146
00399.pcd,10.695498,5.868146
00400.pcd,10.695498,5.868146
00401.pcd,10.695498,5.868146
00402.pcd,10.695498,5.868146
00403.pcd,10.695498,5.868146
00404.pcd,10.237947,5.874869
00405.pcd,10.237947,5.874869
00406.pcd,10.237947,5.874869
00407.pcd,10.237947,5.874869
00408.pcd,10.237947,5.874869
00409.pcd,10.237947,5.874869
00410.pcd,10.237947,5.874869
00411.pcd,9.755948,5.871829
00412.pcd,9.755948,5.871829
00413.pcd,9.755948,5.871829
00414.pcd,9.755948,5.871829
00415.pcd,9.755948,5.871829
00416.pcd,9.755948,5.871829
00417.pcd,9.300914,5.865194
00418.pcd,9.300914,5.865194
00419.pcd,9.300914,5.865194
00420.pcd,9.300914,5.865194
00421.pcd,9.300914,5.865194
00422.pcd,9.300914,5.865194
00423.pcd,8.860294,5.864532
00424.pcd,8.860294,5.864532
00425.pcd,8.860294,5.864532
00426.pcd,8.860294,5.864532
00427.pcd,8.860294,5.864532
00428.pcd,8.860294,5.864532
00429.pcd,8.860294,5.864532
00430.pcd,8.406186,5.864374
00431.pcd,8.406186,5.864374
00432.pcd,8.406186,5.864374
00433.pcd,8.406186,5.864374
00434.pcd,8.406186,5.864374
00435.pcd,8.406186,5.864374
00436.pcd,7.969174,5.862881
00437.pcd,7.969174,5.862881
00438.pcd,7.969174,5.862881
00439.pcd,7.969174,5.862881
00440.pcd,7.969174,5.862881
00441.pcd,7.969174,5.862881
00442.pcd,7.520198,5.859804
00443.pcd,7.520198,5.859804
00444.pcd,7.520198,5.859804
00445.pcd,7.520198,5.859804
00446.pcd,7.520198,5.859804
00447.pcd,7.520198,5.859804
00448.pcd,7.090081,5.864307
00449.pcd,7.090081,5.864307
00450.pcd,7.090081,5.864307
00451.pcd,7.090081,5.864307
00452.pcd,7.090081,5.864307
00453.pcd,7.090081,5.864307
00454.pcd,6.628249,5.866833
00455.pcd,6.628249,5.866833
00456.pcd,6.628249,5.866833
00457.pcd,6.628249,5.866833
00458.pcd,6.628249,5.866833
00459.pcd,6.628249,5.866833
00460.pcd,6.628249,5.866833
00461.pcd,6.157552,5.873587
00462.pcd,6.157552,5.873587
00463.pcd,6.157552,5.873587
00464.pcd,6.157552,5.873587
00465.pcd,6.157552,5.873587
00466.pcd,6.157552,5.873587
00467.pcd,5.698876,5.886887
00468.pcd,5.698876,5.886887
00469.pcd,5.698876,5.886887
00470.pcd,5.698876,5.886887
00471.pcd,5.698876,5.886887
00472.pcd,5.698876,5.886887
00473.pcd,5.242899,5.901365
00474.pcd,5.242899,5.901365
00475.pcd,5.242899,5.901365
00476.pcd,5.242899,5.901365
00477.pcd,5.242899,5.901365
00478.pcd,5.242899,5.901365
00479.pcd,4.786603,5.922383
00480.pcd,4.786603,5.922383
00481.pcd,4.786603,5.922383
00482.pcd,4.786603,5.922383
00483.pcd,4.786603,5.922383
00484.pcd,4.786603,5.922383
00485.pcd,4.333325,5.941125
00486.pcd,4.333325,5.941125
00487.pcd,4.333325,5.941125
00488.pcd,4.333325,5.941125
00489.pcd,4.333325,5.941125
00490.pcd,4.333325,5.941125
00491.pcd,3.884556,5.928632
00492.pcd,3.884556,5.928632
00493.pcd,3.884556,5.928632
00494.pcd,3.884556,5.928632
00495.pcd,3.884556,5.928632
00496.pcd,3.884556,5.928632
00497.pcd,3.884556,5.928632
00498.pcd,3.386740,5.890036
00499.pcd,3.386740,5.890036
00500.pcd,3.386740,5.890036
00501.pcd,3.386740,5.890036
00502.pcd,3.386740,5.890036
00503.pcd,3.386740,5.890036
00504.pcd,2.943460,5.857191
00505.pcd,2.943460,5.857191
00506.pcd,2.943460,5.857191
00507.pcd,2.943460,5.857191
00508.pcd,2.943460,5.857191
00509.pcd,2.943460,5.857191
00510.pcd,2.496600,5.864073
00511.pcd,2.496600,5.864073
00512.pcd,2.496600,5.864073
00513.pcd,2.496600,5.864073
00514.pcd,2.496600,5.864073
00515.pcd,2.007074,5.876090
00516.pcd,2.007074,5.876090
00517.pcd,2.007074,5.876090
00518.pcd,2.007074,5.876090
00519.pcd,2.007074,5.876090
00520.pcd,2.007074,5.876090
00521.pcd,1.560701,5.890195
00522.pcd,1.560701,5.890195
00523.pcd,1.560701,5.890195
00524.pcd,1.560701,5.890195
00525.pcd,1.560701,5.890195
00526.pcd,1.109382,5.902803
00527.pcd,1.109382,5.902803
00528.pcd,1.109382,5.902803
00529.pcd,1.109382,5.902803
00530.pcd,1.109382,5.902803
00531.pcd,1.109382,5.902803
00532.pcd,0.653306,5.917173
00533.pcd,0.653306,5.917173
00534.pcd,0.653306,5.917173
00535.pcd,0.653306,5.917173
00536.pcd,0.653306,5.917173
00537.pcd,0.653306,5.917173
00538.pcd,0.189120,5.931279
00539.pcd,0.189120,5.931279
00540.pcd,0.189120,5.931279
00541.pcd,0.189120,5.931279
00542.pcd,0.189120,5.931279
00543.pcd,0.189120,5.931279
00544.pcd,-0.314692,5.952720
00545.pcd,-0.314692,5.952720
00546.pcd,-0.314692,5.952720
00547.pcd,-0.314692,5.952720
00548.pcd,-0.314692,5.952720
00549.pcd,-0.752383,5.971902
00550.pcd,-0.752383,5.971902
00551.pcd,-0.752383,5.971902
00552.pcd,-0.752383,5.971902
00553.pcd,-0.752383,5.971902
00554.pcd,-0.752383,5.971902
00555.pcd,-1.223327,5.994687
00556.pcd,-1.223327,5.994687
00557.pcd,-1.223327,5.994687
00558.pcd,-1.223327,5.994687
00559.pcd,-1.223327,5.994687
00560.pcd,-1.223327,5.994687
00561.pcd,-1.691118,5.999451
00562.pcd,-1.691118,5.999451
00563.pcd,-1.691118,5.999451
00564.pcd,-1.691118,5.999451
00565.pcd,-1.691118,5.999451
00566.pcd,-1.691118,5.999451
00567.pcd,-1.691118,5.999451
00568.pcd,-2.183805,5.905095
00569.pcd,-2.183805,5.905095
00570.pcd,-2.183805,5.905095
00571.pcd,-2.183805,5.905095
00572.pcd,-2.183805,5.905095
00573.pcd,-2.183805,5.905095
00574.pcd,-2.183805,5.905095
00575.pcd,-2.696468,5.748328
00576.pcd,-2.696468,5.748328
00577.pcd,-2.696468,5.748328
00578.pcd,-2.696468,5.748328
00579.pcd,-2.696468,5.748328
00580.pcd,-2.696468,5.748328
00581.pcd,-3.147107,5.744503
00582.pcd,-3.147107,5.744503
00583.pcd,-3.147107,5.744503
00584.pcd,-3.147107,5.744503
00585.pcd,-3.147107,5.744503
00586.pcd,-3.147107,5.744503
00587.pcd,-3.147107,5.744503
00588.pcd,-3.147107,5.744503
00589.pcd,-3.598456,5.745562
00590.pcd,-3.598456,5.745562
00591.pcd,-3.598456,5.745562
00592.pcd,-3.598456,5.745562
00593.pcd,-3.598456,5.745562
00594.pcd,-3.598456,5.745562
00595.pcd,-4.035444,5.752032
00596.pcd,-4.035444,5.752032
00597.pcd,-4.035444,5.752032
00598.pcd,-4.035444,5.752032
00599.pcd,-4.035444,5.752032
00600.pcd,-4.035444,5.752032
00601.pcd,-4.035444,5.752032
00602.pcd,-4.464881,5.750958
00603.pcd,-4.464881,5.750958
00604.pcd,-4.464881,5.750958
00605.pcd,-4.464881,5.750958
00606.pcd,-4.464881,5.750958
00607.pcd,-4.464881,5.750958
00608.pcd,-4.464881,5.750958
00609.pcd,-4.932718,5.749395
00610.pcd,-4.932718,5.749395
00611.pcd,-4.932718,5.749395
00612.pcd,-4.932718,5.749395
00613.pcd,-4.932718,5.749395
00614.pcd,-4.932718,5.749395
00615.pcd,-4.932718,5.749395
00616.pcd,-4.932718,5.749395
00617.pcd,-5.403818,5.673653
00618.pcd,-5.403818,5.673653
00619.pcd,-5.403818,5.673653
00620.pcd,-5.403818,5.673653
00621.pcd,-5.403818,5.673653
00622.pcd,-5.403818,5.673653
00623.pcd,-5.403818,5.673653
00624.pcd,-5.403818,5.673653
00625.pcd,-5.868688,5.454732
00626.pcd,-5.868688,5.454732
00627.pcd,-5.868688,5.454732
00628.pcd,-5.868688,5.454732
00629.pcd,-5.868688,5.454732
00630.pcd,-5.868688,5.454732
00631.pcd,-5.868688,5.454732
00632.pcd,-6.231313,5.138443
00633.pcd,-6.231313,5.138443
00634.pcd,-6.231313,5.138443
00635.pcd,-6.231313,5.138443
00636.pcd,-6.231313,5.138443
00637.pcd,-6.231313,5.138443
00638.pcd,-6.457505,4.754078
00639.pcd,-6.457505,4.754078
00640.pcd,-6.457505,4.754078
00641.pcd,-6.457505,4.754078
00642.pcd,-6.457505,4.754078
00643.pcd,-6.457505,4.754078
00644.pcd,-6.457505,4.754078
00645.pcd,-6.576884,4.358582
00646.pcd,-6.576884,4.358582
00647.pcd,-6.576884,4.358582
00648.pcd,-6.576884,4.358582
00649.pcd,-6.576884,4.358582
00650.pcd,-6.662167,3.928693
00651.pcd,-6.662167,3.928693
00652.pcd,-6.662167,3.928693
00653.pcd,-6.662167,3.928693
00654.pcd,-6.662167,3.928693
00655.pcd,-6.662167,3.928693
00656.pcd,-6.662167,3.928693
00657.pcd,-6.719204,3.465478
00658.pcd,-6.719204,3.465478
00659.pcd,-6.719204,3.465478
00660.pcd,-6.719204,3.465478
00661.pcd,-6.719204,3.465478
00662.pcd,-6.719204,3.465478
00663.pcd,-6.742805,3.015096
00664.pcd,-6.742805,3.015096
00665.pcd,-6.742805,3.015096
00666.pcd,-6.742805,3.015096
00667.pcd,-6.742805,3.015096
00668.pcd,-6.742805,3.015096
00669.pcd,-6.765523,2.531268
00670.pcd,-6.765523,2.531268
00671.pcd,-6.765523,2.531268
00672.pcd,-6.765523,2.531268
00673.pcd,-6.765523,2.531268
00674.pcd,-6.765523,2.531268
00675.pcd,-6.786470,2.055378
00676.pcd,-6.786470,2.055378
00677.pcd,-6.786470,2.055378
00678.pcd,-6.786470,2.055378
00679.pcd,-6.786470,2.055378
00680.pcd,-6.786470,2.055378
00681.pcd,-6.813970,1.585892
00682.pcd,-6.813970,1.585892
00683.pcd,-6.813970,1.585892
00684.pcd,-6.813970,1.585892
00685.pcd,-6.813970,1.585892
00686.pcd,-6.813970,1.585892
00687.pcd,-6.813970,1.585892
00688.pcd,-6.842922,0.964728
00689.pcd,-6.842922,0.964728
00690.pcd,-6.842922,0.964728
00691.pcd,-6.842922,0.964728
00692.pcd,-6.842922,0.964728
00693.pcd,-6.842922,0.964728
00694.pcd,-6.842922,0.964728
00695.pcd,-6.918529,0.447840
00696.pcd,-6.918529,0.447840
00697.pcd,-6.918529,0.447840
00698.pcd,-6.918529,0.447840
00699.pcd,-6.918529,0.447840
00700.pcd,-7.097572,0.062980
00701.pcd,-7.097572,0.062980
00702.pcd,-7.097572,0.062980
00703.pcd,-7.097572,0.062980
00704.pcd,-7.097572,0.062980
00705.pcd,-7.375283,-0.278313
00706.pcd,-7.375283,-0.278313
00707.pcd,-7.375283,-0.278313
00708.pcd,-7.375283,-0.278313
00709.pcd,-7.375283,-0.278313
00710.pcd,-7.659886,-0.598088
00711.pcd,-7.659886,-0.598088
00712.pcd,-7.659886,-0.598088
00713.pcd,-7.659886,-0.598088
00714.pcd,-7.659886,-0.598088
00715.pcd,-7.659886,-0.598088
00716.pcd,-7.869075,-1.003254
00717.pcd,-7.869075,-1.003254
00718.pcd,-7.869075,-1.003254
00719.pcd,-7.869075,-1.003254
00720.pcd,-7.869075,-1.003254
00721.pcd,-7.869075,-1.003254
00722.pcd,-7.869075,-1.003254
00723.pcd,-7.869075,-1.003254
00724.pcd,-7.869075,-1.003254
00725.pcd,-7.869075,-1.003254
00726.pcd,-7.869075,-1.003254
00727.pcd,-7.869075,-1.003254
00728.pcd,-7.869075,-1.003254
00729.pcd,-7.869075,-1.003254
00730.pcd,-7.869075,-1.003254
00731.pcd,-7.869075,-1.003254
00732.pcd,-7.869075,-1.003254
00733.pcd,-7.869075,-1.003254
00734.pcd,-7.869075,-1.003254
00735.pcd,-7.869075,-1.003254
00736.pcd,-7.869075,-1.003254
00737.pcd,-7.869075,-1.003254
00738.pcd,-7.869075,-1.003254
00739.pcd,-7.869075,-1.003254
00740.pcd,-7.869075,-1.003254
00741.pcd,-7.869075,-1.003254
00742.pcd,-7.869075,-1.003254
00743.pcd,-7.869075,-1.003254
00744.pcd,-7.869075,-1.003254
00745.pcd,-7.869075,-1.003254
00746.pcd,-7.869075,-1.003254
00747.pcd,-7.869075,-1.003254
00748.pcd,-7.869075,-1.003254
00749.pcd,-7.869075,-1.003254
00750.pcd,-7.869075,-1.003254
00751.pcd,-7.869075,-1.003254
00752.pcd,-7.869075,-1.003254
00753.pcd,-7.869075,-1.003254
00754.pcd,-7.869075,-1.003254
00755.pcd,-7.869075,-1.003254
00756.pcd,-7.869075,-1.003254
00757.pcd,-7.869075,-1.003254
00758.pcd,-7.869075,-1.003254
00759.pcd,-7.869075,-1.003254
00760.pcd,-7.869075,-1.003254
00761.pcd,-7.869075,-1.003254
00762.pcd,-7.869075,-1.003254
00763.pcd,-7.869075,-1.003254
00764.pcd,-7.869075,-1.003254
00765.pcd,-7.897399,-1.451692
00766.pcd,-7.897399,-1.451692
00767.pcd,-7.897399,-1.451692
00768.pcd,-7.897399,-1.451692
00769.pcd,-7.897399,-1.451692
00770.pcd,-7.897399,-1.451692
00771.pcd,-7.897399,-1.451692
00772.pcd,-7.897399,-1.451692
00773.pcd,-7.897399,-1.451692
00774.pcd,-7.897399,-1.451692
00775.pcd,-7.897399,-1.451692
00776.pcd,-7.897399,-1.451692
00777.pcd,-7.897399,-1.451692
00778.pcd,-7.897399,-1.451692
00779.pcd,-7.897399,-1.451692
00780.pcd,-7.897399,-1.451692
00781.pcd,-7.897399,-1.451692
00782.pcd,-7.897399,-1.451692
00783.pcd,-7.897399,-1.451692
00784.pcd,-7.897399,-1.451692
00785.pcd,-7.897399,-1.451692
00786.pcd,-7.897399,-1.451692
00787.pcd,-7.825246,-1.887285
00788.pcd,-7.825246,-1.887285
00789.pcd,-7.825246,-1.887285
00790.pcd,-7.825246,-1.887285
00791.pcd,-7.825246,-1.887285
